Polygon_Name,Concatenate,rsrp-pop ,Sum of rsrp-pop,RSRP-AVG,Review (Detail Reason)
505_Jakartaeyecenter-MAC,505_Jakartaeyecenter-MAC|4413420E_CO|420637|9,76077,37%,-89.98780488,NOT GO -> Have Pico
153_Centralparkoffic,153_Centralparkoffic|4424733E|421219|5,75852,19%,-75.95906433,NOT GO -> Have Pico
764_Seibu,764_Seibu|MC4411055E_CO|430135|5,75595,57%,-78.35828877,NOT GO -> Have Pico
534_Wismaasia2,534_Wismaasia2|442V271E_CO|420283|8,75563,21%,-85.13071895,NOT GO -> Have Pico
1162_PASAR PULOGADUNG,1162_PASAR PULOGADUNG|4414511E_CO|410889|6,75313,33%,-84.01373626,NOT GO -> Good Coverage from Surrounding
673_Wsmargomngal,673_Wsmargomngal|4431524E|431111|7,75311,25%,-79.00561798,NOT GO -> Covered by Surrounding
606_Mayapada,606_Mayapada|4424949E_CO|420028|7,75275,27%,-90.55910543,NOT GO -> Have Pico
1048_PASAR SLIPI,1048_PASAR SLIPI|442PC232E_CO|420859|15,75165,34%,-86.80363636,"NOT GO -> Small Building, covered by Surrounding"
518_Grahaindrmas,518_Grahaindrmas|4425482E_CO|420235|5,75085,38%,-79.69402985,NOT GO -> Good Coverage from Surrounding
587_Grahabip,587_Grahabip|4431524E|431111|7,74985,24%,-79.45882353,NOT GO -> Have Pico
515_Bankwindu-KCN,515_Bankwindu-KCN|4425679E_CO|420250|6,74849,28%,-86.18858954,NOT GO -> Covered by Surrounding
434_Nugrasantana,434_Nugrasantana|441PC957E-LTE-PLAZA-MEREIN|420526|24,74762,40%,-73.82110092,NOT GO -> Have Pico
668_Wismabakrie1,668_Wismabakrie1|SH4431853EB-LTE-POLE-R2S1-KARBELLA|430454|5,74642,38%,-78.94067797,NOT GO -> Good Coverage from Surrounding
330_Htltunepsbaru-MAC,330_Htltunepsbaru-MAC|4415460E-LTE-Pasar-Baru-Samanhudi|410925|3,74603,35%,-100.7605042,NOT GO -> Covered by Surrounding
368_Htlkeraton,368_Htlkeraton|MC4424718E-LTE-Kebon-Kacang-Raya|420073|8,74585,26%,-89.98119658,NOT GO -> Have Pico
226_Wsmpdkindah2,226_Wsmpdkindah2|441PC818E-LTE-WISMA-PONDOK-INDAH-2|430304|24,74446,39%,-75.75757576,NOT GO -> Have Pico
1142_PASAR BURUNG,1142_PASAR BURUNG|441PL578E_BB|411217|25,74026,34%,-81.97206704,"NOT GO -> Small Building, covered by Surrounding"
1169_Hermina Jatinegara,1169_Hermina Jatinegara|4435087E_CO|430532|15,74018,40%,-87.09625668,NOT GO -> Have Pico
666_WIRAUSAHA,666_WIRAUSAHA|4435024E-LTE-TAMAN-RASUNA|430033|6,73851,41%,-87.33191489,NOT GO -> Have Pico
370_Htloriamda,370_Htloriamda|441PL397E_CO|421330|24,73814,43%,-80.89449541,NOT GO -> Have Pico
705_Mrtfatmawati-TBG,705_Mrtfatmawati-TBG|441PC431E-LTE-VNTURABLD|430419|15,73610,38%,-79.78531073,NOT GO -> Good Coverage from Surrounding
675_Wsmtugu,675_Wsmtugu|SH4433645E_CO|430865|4,73565,28%,-77.84304933,NOT GO -> Have Pico
561_Apttmrasuna1,561_Apttmrasuna1|4431774E_CO|430078|6,73565,26%,-84.04591837,NOT GO -> Have Pico
1224_Apartement Thamrin District Bekasi,1224_Apartement Thamrin District Bekasi|4412987E_CO|410536|9,73460,25%,-86.53097345,NOT GO -> Good Coverage from Surrounding
214_Pasarcipulir,214_Pasarcipulir|4410931E_CO|430459|4,73112,29%,-77.576,NOT GO -> Have Pico
396_Bpk,396_Bpk|441PL057E_CO|421091|25,73048,33%,-83.4549763,NOT GO -> Have Pico
476_Klpgdgmal5,476_Klpgdgmal5|541PC010N_CO|410060|26,72954,31%,-83.0358209,NOT GO -> Have Pico
731_Gdgsumitmas2,731_Gdgsumitmas2|441PX427E|431093|15,72935,44%,-79.58333333,NOT GO -> Good Coverage from Surrounding
214_Pasarcipulir,214_Pasarcipulir|4410931E_CO|430459|7,72842,29%,-86.05405405,NOT GO -> Have Pico
535_Wismaslipi,535_Wismaslipi|442PC232E_CO|420859|11,72813,21%,-74.3245614,NOT GO -> Have Pico
1036_PASAR JEMBATAN BESI,1036_PASAR JEMBATAN BESI|4425478E_CO|420902|9,72720,33%,-82.25555556,"NOT GO -> Small Building, covered by Surrounding"
767_Sniperdirjenpajaksudirman-TBS,767_Sniperdirjenpajaksudirman-TBS|441PC256E_CO|421026|25,72576,24%,-84.55339806,NOT GO -> Have Pico
715_Sovereigntower,715_Sovereigntower|4435520E_C2|430914|9,72569,34%,-92.19753086,NOT GO -> Have Pico
207_Aptsnayanrsd,207_Aptsnayanrsd|SH4431526E_CO|430775|4,72547,59%,-79.46808511,NOT GO -> Have Pico
1116_PASAR KENARI,1116_PASAR KENARI|441PX311E_B2|411203|26,72379,25%,-77.96610169,NOT GO -> Good Coverage from Surrounding
532_Wisma77,532_Wisma77|442PC232E_CO|420859|12,72330,21%,-78.10240964,NOT GO -> Have Pico
527_Rsdharmais,527_Rsdharmais|442PC232E_CO|420859|11,72174,26%,-80.33913043,OK -> GO
1267_RS. Siloam Simatupang,1267_RS. Siloam Simatupang|4433075E|430855|5,72115,36%,-75.46706587,NOT GO -> Good Coverage from Surrounding
160_Sohopodomorocity-MAC,160_Sohopodomorocity-MAC|4424813E|420905|7,72029,15%,-82.18214286,NOT GO -> Have Pico
673_Wsmargomngal,673_Wsmargomngal|4431524E|431111|4,71846,24%,-75.12903226,NOT GO -> Covered by Surrounding
1066_PASAR MELAWAI BLOK M SQUARE,1066_PASAR MELAWAI BLOK M SQUARE|MC4431405E_CO|430150|7,71842,23%,-89.21857923,"NOT GO -> Small Building, covered by Surrounding"
"1323_HAMPTON'S PARK APARTMENT 3 (TW 3,4B)","1323_HAMPTON'S PARK APARTMENT 3 (TW 3,4B)|4431576E_CO|430997|4",71435,67%,-84.45454545,NOT GO -> Covered by Surrounding
1029_PASAR DUTA MAS,1029_PASAR DUTA MAS|MC4424743E_CO|420308|14,71422,37%,-89.81313131,NOT GO -> Good Coverage from Surrounding
1172_Hermina Bekasi,1172_Hermina Bekasi|4415352E_CO|410231|5,71353,26%,-89.4990099,NOT GO -> Have Pico
437_Princecentreir1,437_Princecentreir1|441PC957E-LTE-PLAZA-MEREIN|420526|25,71217,50%,-77.66753247,OK -> GO
670_Wismabudi,670_Wismabudi|4435024E-LTE-TAMAN-RASUNA|430033|6,71161,42%,-87.49122807,NOT GO -> Covered by Surrounding
454_Stc,454_Stc|MC4431290E_C2|431090|6,70965,35%,-77.33486239,NOT GO -> Have Pico
330_Htltunepsbaru-MAC,330_Htltunepsbaru-MAC|4415460E-LTE-Pasar-Baru-Samanhudi|410925|6,70936,33%,-90.86868687,NOT GO -> Covered by Surrounding
535_Wismaslipi,535_Wismaslipi|442PC232E_CO|420859|14,70644,21%,-80.45933014,NOT GO -> Have Pico
533_Wismaasia1-MAC,533_Wismaasia1-MAC|442PC232E_CO|420859|12,70504,18%,-76.95620438,NOT GO -> Have Pico
788_Rusunamikalibata1,788_Rusunamikalibata1|441PXH259E_CO|430181|6,70483,10%,-97.45051195,NOT GO -> Have Pico
1116_PASAR KENARI,1116_PASAR KENARI|441PX311E_B2|411203|13,70373,25%,-80.60606061,NOT GO -> Good Coverage from Surrounding
82_Plzkenari,82_Plzkenari|441PX311E_B2|411203|13,70276,23%,-75.50549451,NOT GO -> Have Pico
604_Kuningancity,604_Kuningancity|441PC202E_CO|430782|25,69945,14%,-76.64285714,NOT GO -> Have Pico
1234_Gedung PBNU,1234_Gedung PBNU|441PX311E_B2|411203|13,69856,31%,-85.54929577,"NOT GO -> Small Building, covered by Surrounding"
975_Aptcibuburvlg-MAC,975_Aptcibuburvlg-MAC|4462610E_CO|460510|4,69817,31%,-89.75675676,NOT GO -> Have Pico
755_Pccwoffice-IBS,755_Pccwoffice-IBS|441PL060E_CO|430857|24,69731,39%,-85.34513274,NOT GO -> Covered by Solution at Surrounding
554_Wismastaco,554_Wismastaco|4435503E_CO|430104|3,69684,12%,-82.94117647,OK -> GO
598_Htlmanhattan,598_Htlmanhattan|441PC202E_CO|430782|24,69679,22%,-71.21081081,NOT GO -> Have Pico
802_Snipertaminisquare,802_Snipertaminisquare|4441021E_C2|440679|3,69583,10%,-95.90909091,NOT GO -> Have Pico
715_Sovereigntower,715_Sovereigntower|4435520E_C2|430914|6,69499,33%,-78.51612903,NOT GO -> Have Pico
583_Gdgbpjspusat-TBS,583_Gdgbpjspusat-TBS|4431338E-LTE-WIDYA-CHANDRA|430400|6,69200,21%,-74.51229508,NOT GO -> Have Pico
1027_PASAR CENGKARENG,1027_PASAR CENGKARENG|4423438E|420150|18,69091,33%,-95.42975207,OK -> GO
585_Gedungcyber2,585_Gedungcyber2|4435502E_CO|430035|6,69019,16%,-81.78222222,NOT GO -> Have Pico
961_Htlhorisonbb,961_Htlhorisonbb|4412446E_CO|410171|7,68947,18%,-88.76344086,NOT GO -> Have Pico
655_Setiabudibuilding,655_Setiabudibuilding|4435024E-LTE-TAMAN-RASUNA|430033|9,68910,20%,-90.61878453,NOT GO -> Have Pico
181_Arcadia,181_Arcadia|441PL220E_CO|440639|24,68904,48%,-91.75675676,NOT GO -> Have Pico
645_Psrfestival,645_Psrfestival|SH4431854EX-LTE-POLE-R3M-HIGH-SCOPE|430328|5,68493,39%,-72.35416667,OK -> GO
1101_PASAR BLORA,1101_PASAR BLORA|441SC996E_CO|421145|5,68474,27%,-69.29456522,"NOT GO -> Small Building, covered by Surrounding"
785_Kalibatamall,785_Kalibatamall|443PC791E_CO|430223|14,68464,22%,-84.0989011,NOT GO -> Have Pico
1158_PASAR MATRAMAN,1158_PASAR MATRAMAN|441PL578E_BB|411217|25,68198,54%,-84.77308707,"NOT GO -> Small Building, covered by Surrounding"
1143_PASAR CAKUNG,1143_PASAR CAKUNG|4415652E_CO|410602|5,68181,28%,-83.81591264,NOT GO -> Good Coverage from Surrounding
966_Rsiaherminabekasi,966_Rsiaherminabekasi|4415352E_CO|410231|5,67879,26%,-89.3916849,NOT GO -> Have Pico
656_Setiabudirsc,656_Setiabudirsc|441PX169E-LTE-MENARA-BANK-MEGA-KUNINGAN|430348|4,67866,20%,-70.52389078,NOT GO -> Have Pico
4_Verde 2,4_Verde 2|441PX169E-LTE-MENARA-BANK-MEGA-KUNINGAN|430348|4,67860,19%,-70.49818182,OK -> GO
505_Jakartaeyecenter-MAC,505_Jakartaeyecenter-MAC|4413420E_CO|420637|6,67696,33%,-86.73493976,NOT GO -> Have Pico
606_Mayapada,606_Mayapada|4424949E_CO|420028|1,67690,24%,-86.41666667,NOT GO -> Have Pico
244_Rshrminajtng,244_Rshrminajtng|4435087E_CO|430532|15,67460,37%,-89.7739726,NOT GO -> Have Pico
497_Telesindotower,497_Telesindotower|441PL615E|411115|25,67415,52%,-78.69444444,NOT GO -> Have Pico
765_Senopatioffice8,765_Senopatioffice8|4435480E_BB|430796|6,67390,35%,-73.09274194,NOT GO -> Have Pico
27_SILOAM HOSPITAL TB SIMATUPANG,27_SILOAM HOSPITAL TB SIMATUPANG|4433075E|430855|5,67389,39%,-76.40196078,OK -> GO
1027_PASAR CENGKARENG,1027_PASAR CENGKARENG|4423438E|420150|15,67218,32%,-89.90140845,OK -> GO
1050_PASAR TOMANG BARAT,1050_PASAR TOMANG BARAT|4425121E_C2|421164|6,67088,38%,-80.48461538,NOT GO -> Have Pico
2_RDTX,2_RDTX|MC4430788E_CO|430011|5,67020,8%,-75.84229391,OK -> GO
1151_PASAR INDUK KRAMATJATI,1151_PASAR INDUK KRAMATJATI|441PX443E|440571|4,66962,39%,-81.98830409,NOT GO -> Have Pico
687_Htlkemang,687_Htlkemang|443A091E_CO|430218|6,66884,51%,-85.95541401,NOT GO -> Good Coverage from Surrounding
572_CENTRALPLAZASETIABUDI,572_CENTRALPLAZASETIABUDI|4424975E|421021|4,66830,9%,-68.35338346,NOT GO -> Have Pico
611_Menarakarya,611_Menarakarya|SH4431856EB_CO|430850|9,66469,21%,-84.18773946,NOT GO -> Have Pico
314_Rsudtarakan,314_Rsudtarakan|MC4424765E|420310|4,66460,27%,-87.43220339,OK -> GO
965_Perakmas,965_Perakmas|441PL631E_CO|411072|25,66398,28%,-80.22535211,NOT GO -> Have Pico
447_Senayancity,447_Senayancity|MC4431290E_C2|431090|9,66290,30%,-82.62068966,NOT GO -> Have Pico
515_Bankwindu-KCN,515_Bankwindu-KCN|4425679E_CO|420250|3,66173,25%,-82.90789474,NOT GO -> Covered by Surrounding
1260_RS. Siloam Cikarang,1260_RS. Siloam Cikarang|4453310E-LTE-LIPPO-CIKARANGBOULEVARD|450277|4,66099,46%,-87.75,NOT GO -> Have Pico
155_Htlbfashion-IBS,155_Htlbfashion-IBS|4425060E_CO|420195|7,66080,20%,-87.94139194,NOT GO -> Have Pico
225_Wpi3,225_Wpi3|441PC818E-LTE-WISMA-PONDOK-INDAH-2|430304|24,66046,37%,-72.32450331,NOT GO -> Have Pico
1098_PASAR WARU,1098_PASAR WARU|4415273E_CO|410230|14,66028,46%,-82.75979112,NOT GO -> Covered by Surrounding
917_Rssiloam,917_Rssiloam|4453310E-LTE-LIPPO-CIKARANGBOULEVARD|450277|4,66025,50%,-87.67357513,NOT GO -> Have Pico
980_Apttmnmelatimargonda-MAC,980_Apttmnmelatimargonda-MAC|5410687N_CO|460153|6,65748,22%,-85.65088757,NOT GO -> Have Pico
1166_PASAR SUNAN GIRI,1166_PASAR SUNAN GIRI|4418053E_CO|411326|7,65736,47%,-86.29370629,"NOT GO -> Small Building, covered by Surrounding"
70_Rusunkemayoranperumnas-MAC,70_Rusunkemayoranperumnas-MAC|441PC912E_CO|410384|14,65473,54%,-86.43700787,NOT GO -> Covered by Surrounding
971_Itcdepok,971_Itcdepok|446PC521E-LTE-ITC-DEPOK|460120|5,65385,22%,-81.30666667,NOT GO -> Have Pico
563_ARIOBIMO,563_ARIOBIMO|4435502E_CO|430035|5,65355,11%,-85.57932264,NOT GO -> Good Coverage from Surrounding
182_Arcadiabc,182_Arcadiabc|SH4443379E_CO|440227|4,65276,48%,-74.41860465,NOT GO -> Have Pico
1144_PASAR CAWANG KAVLING,1144_PASAR CAWANG KAVLING|SH4441000E_CO|440642|4,65271,58%,-83.68512111,NOT GO -> Good Coverage from Surrounding
271_Cibuburjnct,271_Cibuburjnct|4443983E_CO|440844|14,65262,13%,-88.47619048,NOT GO -> Have Pico
1100_PASAR BENDUNGAN HILIR,1100_PASAR BENDUNGAN HILIR|4424975E_BB|421263|9,65125,20%,-81.70967742,"NOT GO -> Small Building, covered by Surrounding"
697_Wismamuliagdg2-WNI,697_Wismamuliagdg2-WNI|441PL420E_CO|430938|25,65115,16%,-82.65714286,NOT GO -> Have Pico
369_Htlmandarin,369_Htlmandarin|4424933E|420956|9,65060,27%,-85.34164589,NOT GO -> Have Pico
594_Htlastonrasuna,594_Htlastonrasuna|4431774E_CO|430078|6,64865,27%,-83.83838384,NOT GO -> Have Pico
696_Wismamulia3,696_Wismamulia3|541PL420N_CO|431095|28,64841,21%,-88.75510204,NOT GO -> Have Pico
1057_PASAR CIPULIR,1057_PASAR CIPULIR|4410931E_CO|430459|7,64592,31%,-85.6,NOT GO -> Good Coverage from Surrounding
1056_PASAR CIPETE SELATAN,1056_PASAR CIPETE SELATAN|4432243E_CO|430196|8,64532,39%,-88.04477612,"NOT GO -> Small Building, covered by Surrounding"
1037_PASAR JEMBATAN DUA,1037_PASAR JEMBATAN DUA|4425071E_CO|420197|3,64526,16%,-77.13414634,"NOT GO -> Small Building, covered by Surrounding"
1068_PASAR MINGGU,1068_PASAR MINGGU|4443475E_CO|440640|2,64525,9%,-90.05555556,NOT GO -> Good Coverage from Surrounding
1222_Gran Rubina,1222_Gran Rubina|4431977E|431108|4,64508,27%,-81.55186722,NOT GO -> Good Coverage from Surrounding
788_Rusunamikalibata1,788_Rusunamikalibata1|441PCH516E_CO|430172|7,64501,9%,-94.37262357,NOT GO -> Have Pico
799_Bandarahalimpk,799_Bandarahalimpk|444PC050E-LTE-BANDARA-HALIM|440532|4,64424,46%,-83.31830239,NOT GO -> Have Pico
586_Gedungklinktower,586_Gedungklinktower|4431299E_CO|430067|6,64365,29%,-80.87068966,NOT GO -> Good Coverage from Surrounding
459_Wismagkbi,459_Wismagkbi|442PC152E_CO|420993|25,64349,33%,-84.95035461,NOT GO -> Have Pico
1059_PASAR KARET PEDURENAN,1059_PASAR KARET PEDURENAN|4435023E_CO|430018|15,64319,10%,-75.81911263,NOT GO -> Good Coverage from Surrounding
1166_PASAR SUNAN GIRI,1166_PASAR SUNAN GIRI|4418053E_CO|411326|4,64189,46%,-88.43478261,"NOT GO -> Small Building, covered by Surrounding"
1329_ROYAL MEDITERANIA GARDEN RESIDENCE (MGR 3),1329_ROYAL MEDITERANIA GARDEN RESIDENCE (MGR 3)|4425736E_CO|420262|14,64142,23%,-89.21052632,OK -> GO with Change SOW
487_Htlmercurehawu,487_Htlmercurehawu|4425074E|420198|18,64108,30%,-86.79912664,NOT GO -> Covered by Surrounding
767_Sniperdirjenpajaksudirman-TBS,767_Sniperdirjenpajaksudirman-TBS|541PC256N_CO|421402|28,64021,21%,-90.03652968,NOT GO -> Have Pico
1149_PASAR DUREN SAWIT,1149_PASAR DUREN SAWIT|441A058E_CO|440389|5,63997,27%,-84.16113744,NOT GO -> Good Coverage from Surrounding
980_Apttmnmelatimargonda-MAC,980_Apttmnmelatimargonda-MAC|5410687N_CO|460153|9,63872,21%,-91.6091954,NOT GO -> Have Pico
380_Plzindooffice,380_Plzindooffice|4424933E|420956|6,63870,26%,-82.6123348,NOT GO -> Have Pico
1127_PASAR RAJAWALI,1127_PASAR RAJAWALI|4412276E_CO|410575|9,63708,57%,-87.73895582,NOT GO -> Covered by Surrounding
184_Chitatex,184_Chitatex|SH4443379E_CO|440227|4,63707,37%,-72.79310345,NOT GO -> Have Pico
910_Karawangcentralplz-MAC,910_Karawangcentralplz-MAC|441PL196E|451453|24,63553,26%,-80.38223938,NOT GO -> Have Pico
218_Plazacipulir,218_Plazacipulir|441PL265E_CO|430905|34,63435,38%,-79.42687747,NOT GO -> Have Pico
1256_RS ATMA Bonaventura,1256_RS ATMA Bonaventura|441PL133E_CO|421077|26,63300,51%,-78.53125,OK -> GO
522_Htlpeninsula,522_Htlpeninsula|442PC232E_CO|420859|12,63087,16%,-77.87647059,NOT GO -> Good Coverage from Surrounding
538_Aptsignaturepark-MAC,538_Aptsignaturepark-MAC|441PX421E_CO|430693|4,62818,17%,-81.53483607,NOT GO -> Have Pico
225_Wpi3,225_Wpi3|441PC818E-LTE-WISMA-PONDOK-INDAH-2|430304|25,62798,35%,-69.90163934,NOT GO -> Have Pico
985_Margocityhtl,985_Margocityhtl|446PC819E-LTE-MARGO-CITY-SQUARE|460207|5,62742,19%,-94.63736264,NOT GO -> Have Pico
354_Deutchbank,354_Deutchbank|4424933E|420956|9,62698,22%,-81.47590361,NOT GO -> Have Pico
802_Snipertaminisquare,802_Snipertaminisquare|4441021E_CO|440517|5,62582,9%,-95.30701754,NOT GO -> Have Pico
1048_PASAR SLIPI,1048_PASAR SLIPI|442PC232E_CO|420859|18,62399,28%,-89.78676471,"NOT GO -> Small Building, covered by Surrounding"
1122_PASAR PASEBAN,1122_PASAR PASEBAN|441PX311E_B2|411203|26,62268,16%,-71.1773399,NOT GO -> Good Coverage from Surrounding
173_Mallpuriindahexpvio,173_Mallpuriindahexpvio|442PC015E_CO|420104|4,62260,15%,-80.74,NOT GO -> Have Pico
504_Indovision,504_Indovision|4424410E_CO|420780|5,62246,45%,-84.01583113,NOT GO -> Have Pico
958_Bekasicyberpark,958_Bekasicyberpark|441PC964E_CO|410557|24,62184,18%,-90.76041667,NOT GO -> Have Pico
162_Univtarumanegara2Adicipta,162_Univtarumanegara2Adicipta|4425492E-LTE-GROGOL-FLYOVER|420358|18,62126,34%,-97.46835443,NOT GO -> Have Pico
96_Emporiumplit,96_Emporiumplit|441PL485E|421179|24,62049,16%,-77.83815029,NOT GO -> Have Pico
761_Residence8,761_Residence8|4435480E_BB|430796|6,62013,38%,-77.44802867,NOT GO -> Have Pico
621_Mnrdea,621_Mnrdea|441PX035E_CO|430476|24,61885,21%,-80.15224913,NOT GO -> Have Pico
356_Gdgskyline,356_Gdgskyline|441PC430E_CO|420869|27,61822,19%,-78.49300699,NOT GO -> Good Coverage from Surrounding
622_Mnrglobal,622_Mnrglobal|4431524E|431111|4,61628,17%,-84.34285714,NOT GO -> Have Pico
705_Mrtfatmawati-TBG,705_Mrtfatmawati-TBG|441PC431E-LTE-VNTURABLD|430419|18,61597,32%,-79.43243243,NOT GO -> Good Coverage from Surrounding
616_Metropolitan,616_Metropolitan|4424949E_CO|420028|4,61583,12%,-78.36363636,NOT GO -> Have Pico
1082_PASAR KOJA BARU,1082_PASAR KOJA BARU|441A069E-LTE-BHAYANGKARA-TUGU|410260|8,61447,34%,-90.84536082,NOT GO -> Covered by Surrounding
622_Mnrglobal,622_Mnrglobal|441PL420E_CO|430938|24,61311,17%,-85.55555556,NOT GO -> Have Pico
557_Allianztower-MAC,557_Allianztower-MAC|SH4431853EB-LTE-POLE-R2S1-KARBELLA|430454|6,61196,39%,-82.58098068,NOT GO -> Have Pico
79_Menarasalemba,79_Menarasalemba|441PX311E_B2|411203|13,61153,24%,-82.1,NOT GO -> Have Pico
513_Wismaakr,513_Wismaakr|441PL014E_CO|421019|14,61000,29%,-90.63197026,NOT GO -> Have Pico
288_Dispenda,288_Dispenda|441PL472E_CO|411034|24,60932,52%,-85.29130435,NOT GO -> Covered by Surrounding
658_Sopodel-MAC,658_Sopodel-MAC|441PL079E_CO|430915|35,60932,32%,-82.48214286,NOT GO -> Have Pico
622_Mnrglobal,622_Mnrglobal|541PL420N_CO|431095|27,60885,17%,-89.40833333,NOT GO -> Have Pico
411_Htlaptascott,411_Htlaptascott|441PX405E-LTE-THAMRIN-RESIDENCE1|420558|16,60855,42%,-85.79166667,NOT GO -> Have Pico
1114_PASAR JOHAR BARU,1114_PASAR JOHAR BARU|4412143E_CO|410382|5,60803,51%,-88.58029197,"NOT GO -> Small Building, covered by Surrounding"
572_CENTRALPLAZASETIABUDI,572_CENTRALPLAZASETIABUDI|4424975E|421021|2,60748,9%,-76.26829268,NOT GO -> Have Pico
428_Midplaza,428_Midplaza|441PC957E-LTE-PLAZA-MEREIN|420526|24,60727,31%,-74.81617647,NOT GO -> Have Pico
743_Langhamtwrdistrict8-WNI,743_Langhamtwrdistrict8-WNI|441PC256E_CO|421026|24,60709,19%,-92.96640827,NOT GO -> Have Pico
969_Plzpdkgede2,969_Plzpdkgede2|444PC869E-LTE-Plaza-Pondok-Gede-2|440197|4,60687,28%,-83.556,NOT GO -> Have Pico
1001_Grandmall,1001_Grandmall|4410959E_CO|410159|4,60652,36%,-85.02554745,NOT GO -> Have Pico
746_Melawaiplaza,746_Melawaiplaza|MC4431405E_CO|430150|4,60580,41%,-96.35795455,NOT GO -> Have Pico
1082_PASAR KOJA BARU,1082_PASAR KOJA BARU|441A069E-LTE-BHAYANGKARA-TUGU|410260|5,60428,34%,-88.45898778,NOT GO -> Covered by Surrounding
774_Wsmbapindo1,774_Wsmbapindo1|441PC256E_CO|421026|25,60305,25%,-85.65333333,NOT GO -> Have Pico
690_Jamsostek,690_Jamsostek|441PL420E_CO|430938|24,60198,17%,-82.55147059,NOT GO -> Have Pico
971_Itcdepok,971_Itcdepok|446PC521E-LTE-ITC-DEPOK|460120|4,60143,20%,-88.97247706,NOT GO -> Have Pico
651_Rsmmc,651_Rsmmc|SH4431854EX-LTE-POLE-R3M-HIGH-SCOPE|430328|4,60116,28%,-78.81904762,NOT GO -> Have Pico
448_Senayancitygelora,448_Senayancitygelora|MC4431290E_C2|431090|9,60096,21%,-80.63087248,NOT GO -> Have Pico
672_Wsmadhigraha,672_Wsmadhigraha|4431299E_CO|430067|6,60095,36%,-82.98412698,NOT GO -> Have Pico
508_Rsgrahakedoya-IBS,508_Rsgrahakedoya-IBS|MC4424192E_CO|420291|7,60009,27%,-97.73458445,NOT GO -> Have Pico
280_Depbudayapar,280_Depbudayapar|4425013E-LTE-BUDI-KEMULIAAN|420008|4,60007,32%,-83.78902954,NOT GO -> Have Pico
954_Harrishotelsummarecon,954_Harrishotelsummarecon|541PX159N_CO|410268|6,59980,18%,-88.63814181,OK -> GO
175_Malpuriindah,175_Malpuriindah|442PC015E_CO|420104|4,59848,16%,-80.51946772,NOT GO -> Have Pico
711_Rssiloamsimatupang-PWU,711_Rssiloamsimatupang-PWU|4433075E|430855|5,59768,33%,-76.36363636,NOT GO -> Good Coverage from Surrounding
388_Aptistnsahid,388_Aptistnsahid|SH4421104E|420018|5,59710,31%,-80.26666667,NOT GO -> Have Pico
96_Emporiumplit,96_Emporiumplit|441PL133E_CO|421077|23,59649,15%,-82.22123894,NOT GO -> Have Pico
74_Atriumsenen,74_Atriumsenen|441PC045E-LTE-ATRIUM-SENEN|410119|5,59592,17%,-84.42684564,NOT GO -> Have Pico
482_Rsmitrakeluargaklpgading-IBS,482_Rsmitrakeluargaklpgading-IBS|4412949E_CO|411231|6,59499,50%,-86.45992366,OK -> GO
449_Senayanctoff,449_Senayanctoff|MC4431290E_C2|431090|16,59382,20%,-74.76785714,NOT GO -> Have Pico
1033_PASAR GROGOL,1033_PASAR GROGOL|4413974E_CO|420091|4,59158,39%,-90.25433526,NOT GO -> Covered by Surrounding
271_Cibuburjnct,271_Cibuburjnct|4462610E_CO|460510|8,59143,12%,-96.71698113,NOT GO -> Have Pico
714_Southquarter-SAJ,714_Southquarter-SAJ|441PL252E_CO|430947|24,59050,39%,-77.75462963,NOT GO -> Have Pico
533_Wismaasia1-MAC,533_Wismaasia1-MAC|442PC232E_CO|420859|18,59047,15%,-86.28185328,NOT GO -> Have Pico
910_Karawangcentralplz-MAC,910_Karawangcentralplz-MAC|445PX253E-LTE-KARAWANG-CENTRAL-PLAZA|450720|4,59046,24%,-85.41666667,NOT GO -> Have Pico
566_Bankbali,566_Bankbali|4424949E_CO|420028|1,58948,24%,-88.81927711,NOT GO -> Have Pico
510_Siloamhospitalskbnjeruk-PWU,510_Siloamhospitalskbnjeruk-PWU|4413420E_CO|420637|4,58939,27%,-94.26582278,OK -> GO
953_Rspermatacibubur,953_Rspermatacibubur|4464826E_CO|461541|9,58894,28%,-97.01111111,NOT GO -> Have Pico
788_Rusunamikalibata1,788_Rusunamikalibata1|441PCH516E_CO|430172|5,58887,8%,-94.22727273,NOT GO -> Have Pico
695_Wismamulia2,695_Wismamulia2|441PL420E_CO|430938|25,58822,27%,-86.84810127,NOT GO -> Have Pico
454_Stc,454_Stc|MC4431290E_C2|431090|9,58742,29%,-81.7755102,NOT GO -> Have Pico
601_Indofoodtwr,601_Indofoodtwr|441PC957E-LTE-PLAZA-MEREIN|420526|25,58589,27%,-76.74789916,NOT GO -> Have Pico
263_Unitedtractors-MAC,263_Unitedtractors-MAC|4415652E_CO|410602|4,58528,30%,-81.29411765,NOT GO -> Have Pico
800_Reloctollgatetmii-DTN,800_Reloctollgatetmii-DTN|444PC783E_CO|440324|5,58431,17%,-80.28629032,NOT GO -> Have Pico
